is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,reserved_room_type,assigned_room_type,booking_changes
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,126,2017,April,17,26,0,2,A,A,0
1,5,2017,April,17,26,0,2,D,D,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,182,2017,April,17,26,0,3,D,D,0
1,58,2017,April,17,26,0,3,E,E,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,71,2017,April,17,26,0,3,D,D,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,96,2017,April,17,26,0,2,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,88,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,156,2017,April,17,26,0,3,A,A,0
1,170,2017,April,17,26,0,4,D,D,0
1,242,2017,April,17,26,0,4,D,D,0
1,83,2017,April,17,26,0,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,D,D,0
1,110,2017,April,17,26,1,4,D,D,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,F,F,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,D,D,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,D,D,0
1,110,2017,April,17,26,1,4,F,F,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,110,2017,April,17,26,1,4,A,A,0
1,151,2017,April,17,26,2,4,A,A,0
1,109,2017,April,17,26,2,5,A,A,0
1,294,2017,April,17,26,2,6,A,A,0
1,1,2017,April,17,27,0,1,D,D,0
1,22,2017,April,17,27,0,1,A,A,0
1,43,2017,April,17,27,0,1,E,E,0
1,19,2017,April,17,27,0,1,A,A,0
1,43,2017,April,17,27,0,1,E,E,0
1,86,2017,April,17,27,0,2,A,A,0
1,58,2017,April,17,27,0,2,A,A,0
1,96,2017,April,17,27,0,2,A,A,0
1,29,2017,April,17,27,0,2,A,A,0
1,268,2017,April,17,27,0,2,A,A,0
1,33,2017,April,17,27,0,2,A,A,0
1,30,2017,April,17,27,0,2,A,A,0
1,10,2017,April,17,27,0,2,F,F,0
1,284,2017,April,17,27,0,3,A,A,0
1,112,2017,April,17,27,0,3,E,E,0
1,316,2017,April,17,27,0,3,A,A,0
1,25,2017,April,17,27,0,3,A,A,0
1,27,2017,April,17,27,0,3,A,A,0
1,284,2017,April,17,27,0,3,A,A,0
1,284,2017,April,17,27,0,3,A,A,0
1,112,2017,April,17,27,0,3,E,E,0
1,170,2017,April,17,27,0,3,D,D,0
1,284,2017,April,17,27,0,3,A,A,0
1,109,2017,April,17,27,0,3,A,A,0
1,284,2017,April,17,27,0,3,A,A,0
1,316,2017,April,17,27,0,3,A,A,0
1,316,2017,April,17,27,0,3,A,A,0
1,20,2017,April,17,27,0,3,A,A,0
1,316,2017,April,17,27,0,3,A,A,0
1,316,2017,April,17,27,0,3,A,A,0
1,25,2017,April,17,27,0,3,A,A,0
1,316,2017,April,17,27,0,3,A,A,0
1,99,2017,April,17,27,0,3,A,A,0
1,24,2017,April,17,27,0,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,179,2017,April,17,27,1,3,D,D,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,165,2017,April,17,27,1,3,D,D,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,286,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,151,2017,April,17,27,2,3,A,A,0
1,287,2017,April,17,27,2,3,A,A,0
1,108,2017,April,17,27,2,3,A,A,0
1,232,2017,April,17,27,2,3,B,B,0
1,111,2017,April,17,27,1,3,A,A,0
1,111,2017,April,17,27,1,3,A,A,0
1,233,2017,April,17,27,2,3,B,B,1
1,16,2017,April,17,27,2,3,A,A,0
1,233,2017,April,17,27,2,3,D,D,0
1,112,2017,April,17,28,0,1,A,A,0
1,2,2017,April,17,28,0,1,A,A,0
1,78,2017,April,17,28,0,1,A,E,0
1,46,2017,April,17,28,0,1,A,A,0
1,46,2017,April,17,28,0,1,A,A,0
1,49,2017,April,17,28,0,1,A,A,0
1,112,2017,April,17,28,0,1,A,A,0
1,29,2017,April,17,28,0,2,E,E,0
1,19,2017,April,17,28,0,2,G,G,0
1,107,2017,April,17,28,0,2,A,A,0
1,28,2017,April,17,28,0,2,A,A,0
1,21,2017,April,17,28,0,2,E,E,0
1,206,2017,April,17,28,0,2,D,D,0
1,110,2017,April,17,28,0,2,A,A,0
1,206,2017,April,17,28,0,2,D,D,0
1,206,2017,April,17,28,0,2,D,D,0
1,336,2017,April,17,28,0,2,A,A,0
1,206,2017,April,17,28,0,2,D,D,0
1,170,2017,April,17,28,0,2,D,D,1
1,159,2017,April,17,28,1,2,D,D,0
1,159,2017,April,17,28,1,2,D,D,0
1,23,2017,April,17,28,1,2,F,F,0
1,130,2017,April,17,28,1,2,D,D,0
1,94,2017,April,17,28,1,2,A,A,0
1,26,2017,April,17,28,1,2,A,A,0
1,284,2017,April,17,28,1,2,A,A,0
1,272,2017,April,17,28,1,2,A,A,0
1,108,2017,April,17,28,1,2,A,A,0
1,209,2017,April,17,28,1,2,D,D,0
1,186,2017,April,17,28,1,2,D,D,1
1,186,2017,April,17,28,1,2,D,D,0
1,153,2017,April,17,28,1,2,A,A,0
1,222,2017,April,17,28,1,2,D,D,0
1,294,2017,April,17,28,1,2,A,A,0
1,26,2017,April,17,28,1,2,A,A,0
1,159,2017,April,17,28,1,2,D,D,0
1,159,2017,April,17,28,1,2,D,D,0
1,168,2017,April,17,28,1,2,D,D,0
1,270,2017,April,17,28,1,2,A,A,0
1,272,2017,April,17,28,1,2,A,A,0
1,261,2017,April,17,28,1,2,A,A,0
1,161,2017,April,17,28,1,2,D,D,0
1,186,2017,April,17,28,1,2,D,D,0
1,186,2017,April,17,28,1,2,D,D,0
1,186,2017,April,17,28,1,2,D,D,0
1,27,2017,April,17,28,1,2,A,A,0
1,272,2017,April,17,28,1,2,A,A,0
1,29,2017,April,17,28,1,2,A,A,0
1,0,2017,April,17,28,1,2,D,D,0
1,26,2017,April,17,28,1,2,A,A,0
1,121,2017,April,17,28,1,2,D,D,0
1,285,2017,April,17,28,1,2,A,A,0
1,183,2017,April,17,28,1,2,D,D,0
1,186,2017,April,17,28,1,2,D,D,0
1,21,2017,April,17,28,1,2,A,A,0
1,261,2017,April,17,28,1,2,A,A,0
1,272,2017,April,17,28,1,2,A,A,0
1,17,2017,April,17,28,1,2,D,D,0
1,20,2017,April,17,28,1,2,F,F,0
1,186,2017,April,17,28,1,2,D,D,0
1,159,2017,April,17,28,1,2,D,D,0
1,27,2017,April,17,28,1,2,A,A,0
1,29,2017,April,17,28,1,2,A,A,0
1,11,2017,April,17,28,1,2,F,F,0
1,261,2017,April,17,28,1,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,242,2017,April,17,28,2,2,A,A,0
1,285,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,134,2017,April,17,28,2,2,F,F,0
1,26,2017,April,17,28,2,2,A,A,0
1,242,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,109,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,109,2017,April,17,28,2,2,A,A,0
1,140,2017,April,17,28,2,2,A,A,0
1,9,2017,April,17,28,2,2,G,G,0
1,3,2017,April,17,29,0,1,D,D,0
1,146,2017,April,17,29,0,1,D,D,0
1,211,2017,April,17,29,0,1,A,A,0
1,117,2017,April,17,29,0,1,E,E,0
1,8,2017,April,17,29,0,1,A,A,0
1,10,2017,April,17,29,0,1,D,D,0
1,22,2017,April,17,29,0,1,A,A,0
1,22,2017,April,17,29,0,1,F,F,0
1,8,2017,April,17,29,0,1,A,A,0
1,146,2017,April,17,29,0,1,D,D,0
1,22,2017,April,17,29,0,1,E,A,0
1,20,2017,April,17,29,0,1,E,E,0
1,20,2017,April,17,29,0,1,A,A,0
1,26,2017,April,17,29,1,1,A,A,0
1,293,2017,April,17,29,1,1,A,A,0
1,29,2017,April,17,29,1,1,A,A,0
1,286,2017,April,17,29,1,1,A,A,0
1,27,2017,April,17,29,1,1,A,A,0
1,28,2017,April,17,29,1,1,A,A,0
1,22,2017,April,17,29,1,1,A,A,0
1,181,2017,April,17,29,1,1,A,A,0
1,26,2017,April,17,29,1,1,A,A,0
1,270,2017,April,17,29,1,1,A,A,0
1,29,2017,April,17,29,1,1,A,A,0
1,26,2017,April,17,29,1,1,A,A,0
1,176,2017,April,17,29,1,1,A,A,0
1,29,2017,April,17,29,1,1,A,A,0
1,30,2017,April,17,29,1,1,A,A,0
1,112,2017,April,17,29,1,1,A,A,0
1,187,2017,April,17,29,1,1,D,D,0
1,157,2017,April,17,29,1,1,D,D,0
1,12,2017,April,17,29,1,1,A,A,0
1,27,2017,April,17,29,1,1,A,A,0
1,26,2017,April,17,29,1,1,A,A,0
1,27,2017,April,17,29,1,1,A,A,0
1,116,2017,April,17,29,1,1,E,E,0
1,29,2017,April,17,29,1,1,A,A,0
1,21,2017,April,17,29,1,1,A,A,0
1,197,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,163,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,222,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,22,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,222,2017,April,17,29,2,1,A,A,0
1,261,2017,April,17,29,2,1,A,A,0
1,212,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,222,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,22,2017,April,17,29,2,1,A,A,0
1,222,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,104,2017,April,17,29,1,1,E,E,0
1,110,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,222,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,21,2017,April,17,29,2,1,A,A,0
1,30,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,30,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,175,2017,April,17,29,2,1,F,F,0
1,222,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,110,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,78,2017,April,17,29,2,1,A,A,0
1,313,2017,April,17,29,2,1,A,A,0
1,128,2017,April,17,29,2,2,D,D,0
1,30,2017,April,17,29,2,2,A,A,0
1,175,2017,April,17,29,2,2,A,A,0
1,171,2017,April,17,29,2,3,A,A,0
1,202,2017,April,17,29,2,3,A,A,0
1,171,2017,April,17,29,2,3,A,A,0
1,202,2017,April,17,29,2,3,A,A,0
1,178,2017,April,17,29,2,3,A,A,0
1,7,2017,April,17,29,2,2,A,A,0
1,175,2017,April,17,29,2,2,A,A,0
1,171,2017,April,17,29,2,3,A,A,0
1,284,2017,April,17,29,2,4,A,A,0
1,19,2017,April,17,29,2,4,G,G,0
1,114,2017,April,17,29,2,5,E,E,0
1,165,2017,April,17,29,2,5,D,D,0
1,23,2017,April,18,30,1,0,A,A,0
1,116,2017,April,18,30,1,0,D,D,0
1,212,2017,April,18,30,1,0,A,A,0
1,105,2017,April,18,30,2,0,A,A,0
1,202,2017,April,18,30,2,0,A,A,0
1,132,2017,April,18,30,2,0,D,D,0
1,31,2017,April,18,30,2,0,A,A,0
1,28,2017,April,18,30,2,1,A,A,0
1,26,2017,April,18,30,2,1,A,A,0
1,28,2017,April,18,30,2,1,A,A,0
1,28,2017,April,18,30,2,1,A,A,0
1,190,2017,April,18,30,2,1,A,A,0
1,28,2017,April,18,30,2,1,A,A,0
1,175,2017,April,18,30,2,2,D,D,0
1,118,2017,April,18,30,2,2,D,D,0
1,184,2017,April,18,30,2,1,A,A,0
1,113,2017,April,18,30,2,2,A,A,0
1,111,2017,April,18,30,2,2,A,A,0
1,118,2017,April,18,30,2,2,D,D,0
1,164,2017,April,18,30,2,2,A,A,0
1,137,2017,April,18,30,2,3,E,E,1
1,203,2017,April,18,30,2,3,A,A,0
1,25,2017,April,18,30,4,8,A,A,0
1,29,2017,April,18,30,2,3,A,A,0
1,39,2017,May,18,1,1,0,A,A,0
1,18,2017,May,18,1,1,0,A,A,0
1,18,2017,May,18,1,1,0,A,A,0
1,81,2017,May,18,1,1,0,A,A,0
1,63,2017,May,18,1,1,0,A,A,0
1,213,2017,May,18,1,1,0,A,A,0
1,43,2017,May,18,1,1,1,A,A,0
1,21,2017,May,18,1,1,1,A,A,0
1,334,2017,May,18,1,1,1,A,A,0
1,231,2017,May,18,1,1,1,A,A,0
1,72,2017,May,18,1,1,1,A,A,0
1,136,2017,May,18,1,1,1,A,A,0
1,81,2017,May,18,1,1,2,E,E,0
1,46,2017,May,18,1,1,2,E,E,0
1,79,2017,May,18,1,1,2,A,A,0
1,134,2017,May,18,1,1,2,A,A,0
1,228,2017,May,18,1,1,2,A,A,0
1,148,2017,May,18,1,1,2,A,A,0
1,220,2017,May,18,1,1,2,A,A,0
1,228,2017,May,18,1,1,2,A,A,0
1,93,2017,May,18,1,1,2,D,D,0
1,61,2017,May,18,1,1,2,A,A,0
1,203,2017,May,18,1,1,2,A,A,0
1,5,2017,May,18,1,1,2,E,E,1
1,184,2017,May,18,1,1,2,A,A,0
1,206,2017,May,18,1,1,2,A,A,0
1,12,2017,May,18,1,1,2,E,E,0
1,157,2017,May,18,1,1,3,A,A,0
1,227,2017,May,18,1,1,3,A,A,2
1,46,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,46,2017,May,18,1,1,3,A,A,3
1,16,2017,May,18,1,1,3,D,D,0
1,52,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,118,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,105,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,58,2017,May,18,1,1,3,D,D,3
1,295,2017,May,18,1,1,3,D,D,0
1,157,2017,May,18,1,1,3,A,A,0
1,61,2017,May,18,1,1,3,D,D,1
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,197,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,110,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,196,2017,May,18,1,1,3,A,A,0
1,157,2017,May,18,1,1,3,A,A,0
1,113,2017,May,18,1,1,4,A,A,2
1,123,2017,May,18,1,1,4,D,D,0
1,123,2017,May,18,1,1,4,D,D,0
1,118,2017,May,18,1,1,4,A,A,0
1,34,2017,May,18,1,1,5,A,A,0
1,52,2017,May,18,1,1,5,A,A,2
1,57,2017,May,18,1,1,5,G,G,0
1,136,2017,May,18,1,1,4,A,A,0
1,106,2017,May,18,1,1,5,A,A,0
1,201,2017,May,18,1,3,5,D,D,0
1,28,2017,May,18,1,4,10,F,F,0
1,92,2017,May,18,2,0,1,A,A,0
1,139,2017,May,18,2,0,1,D,D,0
1,20,2017,May,18,2,0,1,A,A,0
1,327,2017,May,18,2,0,2,A,A,0
1,84,2017,May,18,2,0,2,A,A,0
1,13,2017,May,18,2,0,2,A,A,0
1,327,2017,May,18,2,0,2,A,A,0
1,13,2017,May,18,2,0,2,A,A,0
1,103,2017,May,18,2,0,2,D,D,0
1,19,2017,May,18,2,0,3,A,A,0
1,92,2017,May,18,2,0,3,A,A,0
1,16,2017,May,18,2,0,3,A,A,0
1,67,2017,May,18,2,0,3,A,A,0
1,16,2017,May,18,2,0,3,A,A,0
1,43,2017,May,18,2,0,3,E,E,0
1,14,2017,May,18,2,0,3,D,D,0
1,32,2017,May,18,2,0,3,D,D,0
1,99,2017,May,18,2,0,3,A,A,0
1,29,2017,May,18,2,0,4,A,A,0
1,143,2017,May,18,2,0,4,A,A,0
1,102,2017,May,18,2,0,4,A,A,2
1,103,2017,May,18,2,0,4,A,A,0
1,40,2017,May,18,2,0,4,A,A,0
1,29,2017,May,18,2,0,4,A,A,0
1,124,2017,May,18,2,0,4,A,A,0
1,144,2017,May,18,2,0,4,A,A,0
1,32,2017,May,18,2,0,5,A,A,0
1,12,2017,May,18,2,2,5,A,A,0
1,114,2017,May,18,2,2,10,A,A,0
1,117,2017,May,18,2,3,10,A,A,0
1,54,2017,May,18,3,0,1,A,A,0
1,32,2017,May,18,3,0,1,A,A,0
1,19,2017,May,18,3,0,1,A,A,0
1,2,2017,May,18,3,0,1,D,D,0
1,34,2017,May,18,3,0,1,A,A,0
1,7,2017,May,18,3,0,1,A,A,0
1,14,2017,May,18,3,0,1,A,A,0
1,21,2017,May,18,3,0,1,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,100,2017,May,18,3,0,2,A,A,0
1,69,2017,May,18,3,0,2,D,D,0
1,16,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,20,2017,May,18,3,0,2,A,A,0
1,151,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,15,2017,May,18,3,0,2,A,A,0
1,151,2017,May,18,3,0,2,A,A,0
1,8,2017,May,18,3,0,2,E,E,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,9,2017,May,18,3,0,2,A,A,4
1,82,2017,May,18,3,0,2,A,A,0
1,82,2017,May,18,3,0,2,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,82,2017,May,18,3,0,3,A,A,0
1,165,2017,May,18,3,0,3,D,D,0
1,152,2017,May,18,3,0,3,A,A,0
1,82,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,67,2017,May,18,3,0,3,D,D,0
1,152,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,106,2017,May,18,3,0,3,A,A,2
1,266,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,165,2017,May,18,3,0,3,D,D,0
1,271,2017,May,18,3,0,3,A,A,0
1,180,2017,May,18,3,0,3,D,D,0
1,266,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,115,2017,May,18,3,0,3,A,A,0
1,175,2017,May,18,3,0,3,A,A,0
1,172,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,32,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,40,2017,May,18,3,0,3,A,A,0
1,15,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,152,2017,May,18,3,0,3,A,A,0
1,266,2017,May,18,3,0,3,A,A,0
1,108,2017,May,18,3,0,4,A,A,0
1,9,2017,May,18,3,0,4,A,A,0
1,59,2017,May,18,3,0,4,F,F,0
1,266,2017,May,18,3,0,3,A,A,0
1,130,2017,May,18,3,0,4,A,A,0
1,14,2017,May,18,3,0,4,D,D,0
